seller-sku	asin1	item-name	item-description	price	status	minimum-seller-allowed-price	maximum-seller-allowed-price
01.5526.0116	B07M9ZN8M5	Old Town Canoes & Kayaks Loon 120 Recreational Kayak (Photic, 12 Feet)		1199.99	Inactive	0.0	
01.5527.0108	B0754TT42Y	Old Town Canoes & Kayaks Loon 126 Recreational Kayak (Black Cherry, 12 Feet 6 Inches)		1299.99	Inactive	0.0	
01.5527.0114	B0755456TR	Old Town Loon 126 Recreational Kayak (Sunrise, 12 Feet 6 Inches)		1299.99	Inactive	0.0	
01.6220.0102	B079TF15ZS	Old Town Canoes & Kayaks Sorrento 126SK Recreational Kayak (Sunrise, 12 Feet 6 Inches)		1099.99	Inactive	0.0	
01.6220.0108	B07M9S81YV	Old Town Canoes & Kayaks Sorrento 126SK Recreational Kayak (Photic, 12 Feet 6 Inches)		1099.99	Inactive	0.0	
02-4020-11	B00AK9LMX0	RAILBLAZA Black Kayak Rod Holder II is for Baitcasting, Spinning Reels or Fly Reels		27.99	Inactive		
02-4020-21	B00MEKJB22	RAILBLAZA White Kayak Rod Holder II for Baitcasting, Spinning, Offshore, and Fly Reels		27.99	Inactive		
02-4027-11	B00FHSRY7M	RAILBLAZA G-Hold 50 mm Black Push Pole, Fishing Net Holder		17.99	Inactive		
02-4033-11	B00AQVDRKS	RAILBLAZA Adjustable Mobile Device Mount Holder with High Gripping Power and Rubber Pads for Boat, Kayak, ATV, or Motorcycle		39.99	Inactive		
02-4040-11	B07YYNB94J	RAILBLAZA StowPod Cup Holder Storage Caddy for Boats, Perfect for Holding Beverages, Tumblers, Phones, Binoculars and More		27	Inactive	27.0	27.99
02-4040-21	B01C3GW17S	RAILBLAZA StowPod Cup Holder Storage Caddy with TracLoader for Boats, Perfect for Holding Beverages, Tumblers, Phones, Binoculars and More, (White)		27.99	Inactive		
02-4043-11	B00IEAKBJS	RAILBLAZA StarPort Adaptor Mount Kit with Stainless Steel Hardware and 360 Degree Swivel		10.99	Inactive		
02-4048-11	B018RCRI4I	RAILBLAZA Black Kayak Cup Holder for Trackmounts with StarPort Compatible Base, Perfect for Mugs, Tumblers Bottles and More		15.99	Inactive		
02-4048-21	B018RBJPEK	RAILBLAZA DrinkHold (White)		15.99	Inactive		
02-4141-11	B07R9ZBY3L	RAILBLAZA Universal Fish Finder Mount, R Lock Rectangular Base for Kayak and Canoe Fishing Boats, Compatible with Garmin, Lowrance, Humminbird and More		39.99	Inactive		
02-4147-11	B08KYKLYHF	RAILBLAZA Transducer Swimg Arm R-Lock Mount for Fish Finder Screens and Marine Electronics, Compatible with Garmin, Lowrance, Humminbird and More		24.99	Inactive		
03-4013-11	B00IUI2A02	RAILBLAZA Kayak RailMount for 32-41mm (1.25-1.625in) Round or Square Rail with Self-Adhesive Grip Tape for Easy Installation, (Black)		28.99	Inactive		
03-4013-21	B01N1ST47C	Railblaza 03-4013-21 RailMount 32-41 - Fits Hobie H-Rail, White		28.99	Inactive		
03-4044-21	B018REHMHO	RAILBLAZA RibMount CleatPort 3M Self Adhesive Inflatable Boat Dinghy Glue on Mount for Inflatable Boat Accessories White		17.99	Inactive		
03-4129-11	B07R4N8FV1	RAILBLAZA StarPort TracLoader Gunnel Mount for Kayaks and Boats, Compatible with Crestliner, SureMount, Versatrack Systems and More		23.99	Inactive		
06-0014	B00JCT9C0O	Backwater 06-0014 Assault Hand Paddle - Orange		38.99	Inactive		
08-0085-11	B0BQWXD666	Railblaza 08-0085-11 Rod Holder II with MiniPort TracMount		37.99	Inactive		
08-4118-11	B08G8ZD7MF	RAILBLAZA Kayak Rod Holder Tube with MiniPort Track Mount Base for Baitcasting, Spinning and Conventional Reels		29.99	Inactive		
13271-1034-11	B0BN4MFZ9R	Simms Tributary Rubber Sole Wading Boots for Men and Women - Rugged Fishing Shoes with Ankle Support and Traction Control - Basalt - 11		149.94	Inactive	149.0	149.99
13403-042-10	B0BP2VN23C	Simms Freestone Wading Boots for Men - Rugged Rubber Sole Fishing Shoes with Traction Control and Time-Tested Durability - Gunmetal - 10		179.95	Inactive		
13493-741-W32	B09L8NQHZ4	Simms Men's Skiff Shorts, UPF 50 Lightweight Fishing Gear, 9-Inch Inseam, Sandbar, Size 32 Waist		49.95	Inactive		
13574-1054-30	B0BN4NLLZS	Simms Men's Splash Cast Jacket - Bright Blue - Medium		329.95	Inactive		
13574-1054-50	B0BN4XZPYG	Simms Men's Splash Cast Jacket - Bright Blue - Extra Large		329.95	Inactive		
13658-2003-70	B0BN4NLKYD	Simms Solarflex UPF 50+ Shirt, Sun Protection Hoodie - Regiment Camo Cinder - XXX-Large		79.95	Inactive		
13658-2032-60	B0BN4NVXR4	Simms Solarflex UPF 50+ Shirt, Sun Protection Hoodie - Field Heather/Field - XX-Large		79.99	Inactive	79.0	79.99
13916-302-4010	B0CCF2ZQFZ	Simms Men's Freestone Z Bootfoot - Rubber - Loden - Large - Size 10 Boot		579.95	Inactive		
13916-302-4011	B0CCF658HN	Simms Men's Freestone Z Bootfoot - Rubber - Loden - Large - Size 11 Boot		579.99	Inactive	579.0	579.99
1546669	B09MZFSVNT	Greys Fin Fly Reel, Size 3/4, Features Cutting Edge Design and Precision Manufacturing, Full Disc Drag System, Includes Reel Pouch		79.95	Inactive		
1546670	B09MZDYN6K	Greys Fin Fly Reel, Size 5/6, Features Cutting Edge Design and Precision Manufacturing, Full Disc Drag System, Includes Reel Pouch		89.95	Inactive		
1546671	B09MZF5CPL	Greys Fin Fly Reel, Size 7/8, Features Cutting Edge Design and Precision Manufacturing, Full Disc Drag System, Includes Reel Pouch		99.95	Inactive		
1546683	B09LHVMJHT	Greys Tail Fly Reel, Size 3/4, Features Cutting Edge Design and Precision Manufacturing, Sealed Carbon Disc Drag System, Includes Reel Pouch		129.95	Inactive		
1546684	B09LHTNL5L	Greys Tail Fly Reel, Size 5/6, Features Cutting Edge Design and Precision Manufacturing, Sealed Carbon Disc Drag System, Includes Reel Pouch		139.95	Inactive		
1546685	B09LHV8S31	Greys Tail Fly Reel, Size 7/8, Features Cutting Edge Design and Precision Manufacturing, Sealed Carbon Disc Drag System, Includes Reel Pouch		149.95	Inactive		
1546691	B09LHVZF4S	Greys Tail AW Fly Reel, Size 7/8, Freshwater and Saltwater, Features Cutting Edge Design and Precision Manufacturing, Full Disc Drag System, Includes Reel Pouch		159.94	Inactive	159.0	159.99
1546695	B09LHVVHQM	Greys TITAL Fly Fishing Reel		225.95	Inactive		
1546696	B09LHVTPVX	Greys TITAL Fly Fishing Reel		235.94	Inactive	235.0	235.99
1546697	B09LHV7H36	Greys TITAL Fly Fishing Reel		259.95	Inactive		
1546698	B09LHWSL77	Greys TITAL Fly Fishing Reel		279.95	Inactive		
1577677	B0C1ZSHSCZ	Hardy Fortuna Regent Fly Reel (Black, 10000 (9/10/11))		850	Inactive		
1577678	B0C1ZR12Y9	Hardy Fortuna Regent Fly Reel (Black, 12000 (11+))		950	Inactive		
27100005	B0BZK328KK	Hobie Mirage Passport 10.5 R		1799	Inactive		
27100098	B0BZQD7SK5	Hobie Itrek 9 Ultralight		2599	Inactive		
40009.04.101	B07MKLLD7T	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40009.04.102	B07M9SLKWR	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40009.04.104	B07MGZB9GY	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40009.04.105	B07M62DHNQ	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40009.04.107	B07M9SMJ9B	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40009.04.108	B07MDDN5ZS	NRS Chinook Fishing Kayak Life Jacket (PFD)		159.95	Inactive		
40037.02.100	B07ZRV2DGN	NRS Zephyr Inflatable Lifejacket (PFD)-Black-Universal		149.95	Inactive	0.0	
40071.01.100	B07M95N2HX	NRS Chinook OS Fishing Lifejacket (PFD)-Orange-XS/M		169.95	Inactive	0.0	
403055	B00030A1NI	Cortland Line 5WF Fishing Line, Peach		64.99	Inactive	64.0	64.99
47310.01.100	B01M16KHMJ	NRS Neko Blunt Knife (Black)		39.95	Inactive	0.0	
47310.01.101	B07117DNV5	NRS Neko Blunt Knife, Green		39.95	Inactive	0.0	
47311.01.101	B01M16K56E	NRS Neko Knife		39.24	Inactive		
474925	B01N1PE51Z	Cortland Precision Tropic Plus All Purpose Taper Fly Line (WF9F)		99.94	Inactive	99.0	99.99
474949	B01NCJ0G8S	Cortland Precision Tropic Plus All Purpose Taper Fly Line (WF11F)		99.95	Inactive		
475830	B07YDY3527	Salmon Steelhead Floating Fly Line (Olive/White, WF7F)	Salmon Steelhead is a long belly taper design that roll casts and mends easily. The short front taper and over-weighted head is perfect for turning over indicators, streamers, nymph rigs and bombers.	89.95	Inactive		
476080	B09X28SJ37	Cortland Striped Bass Sink 8 Fly Line WF8S/I		99.95	Inactive		
476097	B09X1ZCXLG	Cortland Striped Bass Sink 8 Fly Line WF9S/I		99.94	Inactive	99.0	99.99
476264	B0BLZNWGNT	Cortland Striped Bass Intermediate Fly Line (Ice Blue, WF8I)		99.94	Inactive	99.0	99.99
476271	B0BLZQR2VY	Cortland Striped Bass Intermediate Fly Line (Ice Blue, WF9I)		99.95	Inactive		
606449	B08WRQ25J5	Cortland Line Guide Series 9FT Fly Rod Outfit 5WT		194.95	Inactive		
645349	B074MJ6J9X	Cortland Line Ultra Premium Fluorocarbon 30YD Tippet | 4X - 8.4LB | Clear		19.15	Inactive		
645356	B074MJ77PK	Cortland Line Ultra Premium Fluorocarbon 30YD Tippet | 5X - 5.7LB | Clear		19.15	Inactive		
645363	B075QNP7NG	Cortland Line Ultra Premium Fluorocarbon 30YD Tippet | 6X - 3.9 lb | Clear		19.15	Inactive		
71707003	B07WHDS4Y7	Kayak Rectangular Hobie Twist N Seal Hatch Kit #71707003 Hatch, Gasket, Hardware		169	Inactive		
71709002	B00CP2403Y	Hobie Rectangular Bucket		38.99	Inactive		
72020072	B00O8AU86Y	Hobie Livewell XL - 72020072		529	Inactive		
72020077	B07D469Y9T	Hobie Livewell Bait Tank V2		480	Inactive		
72020097	B0192AYA4K	Hobie H-Crate Soft Cover 72020097	Vinyl cover with zipper for the Hobie H-Crate. Keeps gear in the crate from falling out and protected from water and UV.	33.99	Inactive		
72020117	B071DH2QCS	Hobie Vantage Seat Accessory Bag 2017 - 72020117		41.99	Inactive		
72020298	B07572QC2Q	Hobie H-Crate JR for kayak fishing 72020298		169	Inactive		
72020401	B004CGB5KW	Hobie Cradle Set - Pro Angler 72020401		310	Inactive		
72020520	B07P6MTCFL	Hobie Bimini - Poseidon Blue		255	Inactive		
72020521	B07PXBTVZ4	Hobie Bimini - Gray		255	Inactive		
72025007	B00CP240QQ	Hobie 12V Battery Holder		26.99	Inactive		
72056	B011YRJEJA	Hobie Pro Angler 12 (PA12) Cover 72056		265	Inactive		
72067032	B085118DMP	Hobie Turbo Fin Kit - Kick Up 72067032		245	Inactive		
76050	B004CGBD86	Hobie - Handle Kayak (Molded) - 76050001		21.99	Inactive		
80043001	B00DVILZBQ	Hobie Trax 2-30 Plug In Cart 2013 80043001		335	Inactive		
80046001	B004CG9Q0I	Hobie Heavy Duty Plug In Kayak Cart		245	Inactive		
84620151	B08RYXYF7M	Kayak Hobie Ram Ball H-Rail 1.5" Ball		47.99	Inactive		
84622	B00QH86PHG	Hobie H-Rail Mounting Plate 84622001		26.99	Inactive		
84623004	B07ZS1HQ15	Hobie H-Rail Mini Bin with Built-in Retractor		60.99	Inactive		
AAP-1016	B010MHXB42	Yakattack Tie-Down Eyelet, Track Mount, 2 pack	These tie-downs come with a Mighty Bolt base that fits in any YakAttack GearTrac, MightyMounts or most other factory-installed track systems. Perfect as an anchoring point to secure a cooler or other accessory, as well as being a great adjustment point for directing steering cables on the deck of your kayak. Sold in a two-pack.<br>Patent Pending<br>2 Pack<br>Made of stainless steel<br>Compatible with GearTrac, MightyMounts, and most other factory-installed track systems<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>SKU: AAP-1016<br>	16.95	Inactive		
AB1	B003Q7ULSK	YakGear AB1 Anchor-in-A-Bag Grapnel Anchor Kit - 1.5 lbs.		24.99	Inactive		
BAK-HT	B003KUD1NA	Baker HT Max "T" HooKouT		25.98	Inactive		
BG1500	B01JH8FHSU	Daiwa BG1500 BG Saltwater Spinning Reel, Black/Gold		129.99	Inactive	112.99	173.99
BGMQ2500D-H	B08PKJJ54S	Daiwa BG MQ Spinning Series - Front Drag Reel		209.99	Inactive		
BLSLT5000D-C	B077B63S1V	Daiwa Ballistic LT 5.2:1 Freshwater Left/Right Hand Spinning Reel - BLSLT5000D-C		259.99	Inactive		
BV-500L-SBL	B07LFJQDQM	Accurate Valiant 500 Series Conventional Reel	The Accurate Boss Valiant Reels are baitcasting reels that come in both single speed and 2-speed models. They are designed for inshore and light action offshore applications. These reels are made with innovative design that minimizes size and weight while maximizing strength, longevity and fish fighting power. These reels were built with shallow water jigging in mind, but they can also be used for live-bait coastal fishing, snapper fishing around reefs, jigging for silver salmon, or targeting school-sized tuna, yellowtail and dorado. The unique curvature of the BV-300’s rugged body gives this compact, extremely lightweight reel the structural integrity of models twice its size. Basing the BV-300’s design on the original premise of the Roman Arches or Domes used in early architecture, Accurate has been able to create a significantly stronger reel using less material. While the BV-300’s walls are thinner, its non-flexing frame and side plate enable it to withstand more stress than similarly sized reels. Accurate has also managed to fit the drive train of a bigger reel perfectly into the BV-300’s small profile. These Boss Valiant Reels also incorporate a new Accurate feature – an easy-find “Cam Stop” at strike. Instead of having buttons at free spool and strike, these reels have a secure indent in the Drag Cam that stops the drag lever before going into full. This useful feature offers a fail-safe during the heat of battle, preventing the angler from going too far into full drag.	499.95	Inactive	499.95	499.95
BV-500N-S	B07ZJT8MX1	Accurate Boss Valiant Special Edition BV-500N-Silver (Narrow)		552.99	Inactive		
CERTATELT3000-CXH	B07VXZD138	Daiwa CERTATE LT Spinning - Reel		449.99	Inactive		
CERTATELT4000-CXH	B07XWSMQZ1	Daiwa CERTATE LT Spinning - Reel		499.99	Inactive		
CERTATELT4000D-C	B07XGNGSPJ	Daiwa CERTATE LT Spinning - Reel		499.99	Inactive		
CERTATELT5000D	B07Y8LPNT9	Daiwa CERTATE LT Spinning - Reel		499.99	Inactive		
CHUG120-HGS	B07X5CQ8D9	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design, BKK Diablo 5X Singles 3/0 Hooks, 120g 4.75", Holo Ghost Shad		17.99	Inactive		
CHUG120-SAR	B07FB9PDPJ	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design, BKK Diablo 5X Singles 3/0 Hooks, 120g 4.75", Sardine		19.99	Inactive		
CHUG120-SGM	B07HR16NFR	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design, BKK Diablo 5X Singles 3/0 Hooks, 120g 4.75", Silver Green Mackerel		17.99	Inactive		
CHUG120-WTG	B07NBPTCD2	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design, BKK Diablo 5X Singles 3/0 Hooks, 120g 4.75", White Glow		17.99	Inactive		
CHUG180-SAR	B07HG2S3C2	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design, BKK Diablo 5X Singles 9/0 & 11/0 Hooks, 180g 7", Sardine		34.99	Inactive		
CHUG180-SGM	B07XBVKW3Y	Nomad Design Chug Norris Popper - Offshore Saltwater Fishing Lure with Hydrodynamic Design		34.99	Inactive		
CMS-1002-FBA	B083FVPS6L	YakAttack PanFish Pro™ Camera Mount (CMS-1002)		99.95	Inactive		
CT400B	B000PH6UJI	Shimano Calcutta 400B; Round Freshwater Fishing Reel		259.99	Inactive	259.99	259.99
CTCNQMD400XGLHB	B0BRYNRG9D	Shimano Inc. Calcutta Conquest MD400XG LH B		599.99	Inactive		
DTX140-F-BM	B07XF29DNG	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Viper		24.99	Inactive		
DTX140-F-HGS	B07X9VWGMY	Nomad Design DTX Minnow Floating | Pat. Pending Autotune Technology (HGS - Holo Ghost Shad, 5.5" Floating - 30ft Diver - 1.75oz)	Deep, fast, straight – guaranteed. The DTX Minnow has raised the bar in trolling minnow performance and features the pat. pending Autotune system. Developed over years of R&D the Autotune system gives the lure the ability to perfectly center itself at the tow point delivering 3 key benefits, the ability to ensure the lure always swims straight, increasing diving depth and increased troll speed. This combination makes it unique in the world of offshore trolling minnows. A self centering tow point ensures that no matter how many fish you catch, the lure will keep swimming straight. Conventional lures with a fixed towpoint cannot all be made perfectly centered to swim straight. The ability of the Autotune system to perfectly center itself every time on the bib means that the tow point can be pushed as far back on the bib as possible, meaning maximum diving depth and better action combined with higher troll speeds. Available in 3 offshore sizes, 2 inshore sizes and 2 inshore/estuary/freshwater sizes, there is a DTX minnow for every application. Other key features of the DTX range include: Hydrospeed belly eyelet for maximum trolling speed; HD ABS System, an extra strong white plastic for overall strength and durability; Diamond Armour internal mesh system, strengthening transparent colors not using HD ABS; Gorilla Through Wire, welded and supported for extra strength; Metal Matrix Plate, stainless steel plate system (DTX220LRS only); heavy duty BKK hooks and terminals. The concealed Hydrospeed belly eyelet allows faster trolling speeds with single hooks, and ensures the lure is balanced with single hooks, so the DTX minnow keeps swimming straight and true. The additional belly eyelet in front of the Hydrospeed eyelet is designed to be able to fit an assist hook when targeting large tuna and marlin.	24.99	Inactive		
DTX140-F-SAR	B07Q2K9VK1	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Viper 4X Trebles 2/0 Hooks, 140 FLT 5-1/2 26ft, Sardine		24.99	Inactive		
DTX140-F-WTG	B0961RX4V2	Nomad Design DTX Minnow Floating 140-5.5" Super Deep 30ft at 2kn-10kn Trolling with Pat. Pending Autotune Technology		24.99	Inactive		
DTX165-S-BM	B07FBVQJ5K	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Diablo		27.99	Inactive		
DTX165-S-SAR	B07FF67JDT	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Diablo 5X Singles 7/0 Hooks, 165 SNK 6-1/2, 30ft, Sardine		27.99	Inactive		
DTX165-S-SGM	B07HQYNBV7	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Diablo		27.99	Inactive		
DTX165-S-WTG	B07XH14N7G	Nomad Design DTX Minnow Sinking 165-6.5" Super Deep 32ft at 5kn-12kn Trolling with Pat. Pending Autotune Technology		27.99	Inactive		
DTX200-S-PM	B07FB6P8TT	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet Faster Trolling, BKK Diablo 5X Singles 11/0 Hooks, 200 SNK 8, 40ft, Pink Mackerel		32.99	Inactive		
DTX200-S-SAR	B071WNYHBD	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Diablo 5X Singles 11/0 Hooks, 200 SNK 8, 40ft, Sardine		32.99	Inactive		
DTX200-S-SGM	B07HQXQL3H	Nomad Design DTX Minnow Patented Autotune System-Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet Faster Trolling, BKK Diablo 5X Singles 11/0 Hooks, 200 SNK 8, 40ft, Silver Green Mackerel		32.99	Inactive		
DTX200-S-WTG	B08W9XJTRR	Nomad Design DTX Minnow Sinking 200-8" WTG - White Glow (DTX200-S-WTG)		32.99	Inactive		
DTX220-HPM-WET	B07X4B1KDS	Nomad Design DTX Minnow LRS Sinking 220-9"		45	Inactive		
DTX220-S-HP	B07X9WQC1Q	Nomad Design DTX Minnow with Patented Autotune System - Distressed Baitfish Swimming Action, Hydrospeed Belly Eyelet for Faster Trolling, BKK Diablo 5X Singles 13/0 Hooks, 220 SNK 9, 50ft, Hot Pink		49.94	Inactive	39.99	49.99
E6X 843S F	B07H9CNNJZ	Gloomis Fishing E6X 843S F Inshore [12756-01]		219.99	Inactive	219.99	219.99
E6X 843S MF	B07QMZJM49	Gloomis Fishing E6X 843S Mf Inshore [12754-01]		219.99	Inactive	219.99	219.99
E6X 844S F	B07PZDYPPY	Gloomis Fishing E6X 844S F Inshore [12758-01]		219.99	Inactive	219.99	219.99
EXSC3000MHGA	B08XW5B5K5	Shimano Inc. EXSENCE C3000MHG A		599	Inactive	599.0	599.99
FP7000-KIT	B001449DRM	Van Staal 7" Titanium Pliers Kit with Lanyard and Sheath		379	Inactive	379.0	399.99
FRSW8000	B0B8M7DXRN	Daiwa Free Swimmer BITE & Run Spinning Reel 6BB + 1RB 4.7 : 1,Black		199.99	Inactive		
GT175G2-16	B01FWSJ9ZG	YakAttack GT175 Generation II GearTrac 16in Heavy-Duty Kayak Mount Track	Add a whole new level of versatility to your kayak, canoe, power boat, ATV, ORV, tractor, or other vehicle with the GT175 Generation II GearTrac from YakAttack! This heavy duty surface mount track provides a platform that's not only adjustable, but fully configurable, enabling unparalleled versatility for accessory mounting! Includes #10 blunt tip stainless steel thread forming screws. Install with the optional FullBack backing plate for ultra duty security. The GT175 Generation II GearTrac is a true surface mount and doesn't require Inside access for instillation.<br>Designed for harsh marine environments<br>Compatible with 1/2&#34; wide track hardware<br>Topside installation, no backside access required<br>Hole pattern 1-5/16&#34; Wd X 1-3/4&#34; Lg<br>U.S. Pat. No. 9,671,060 B1<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>	34.95	Inactive		
GT90-08	B00TQBAVLM	YakAttack GT90 GearTrac, 8" Aluminum Kayak Mount Track	Add a whole new level of versatility to your kayak, canoe, power boat, ATV, ORV, tractor, or other vehicle with the GT90 GearTrac from YakAttack! This medium duty surface mount track provides a platform that's not only adjustable, but fully configurable, enabling unparalleled versatility for accessory mounting! Includes #8-32 socket drive button head stainless steel screws plus nuts and washers. The optional Fullback Backing Plate provides easier installation and increased security.<br>3/32 hex wrench not included.<br>Designed for harsh marine environments <br>Compatible with 1/2&#34; wide track hardware<br>Hole spacing 1-3/4&#34;<br>0.9&#34; wide<br>U.S. Pat. No. 9,671,060 B1<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>	19.95	Inactive		
GTTL175-16	B014I5DS2Y	YakAttack GTTL175 GearTrac 16in Top Loading Aluminum Kayak Mount Track, Black, One Size	The future of GearTrac has arrived. The GTTL series is a top loading version of our popular GT175. Instead of having to slide your accessory in from the ends of the GearTrac you are able to drop each accessory in from the top. This makes it very easy to adjust positioning while on the water when using multiple accessories on a single piece of GearTrac .<br>Add a whole new level of versatility to your kayak, canoe, power boat, ATV, ORV, tractor, or other vehicle with the GTTL175 GearTrac from YakAttack! This heavy duty surface mount track provides a platform that's not only adjustable, but fully configurable, enabling unparalleled versatility for accessory mounting! Includes #10 blunt tip stainless steel thread forming screws. Install with the optional FullBack backing plate for ultra duty security. The GTTL175 is a true surface mount and doesn't require Inside access for instillation.<br>Not intended for use with the RAM Mounts Quick Release Track Base.<br>Designed for harsh marine environments<br>Compatible with 1/2&#34; wide track hardware<br>Topside installation, no backside access required<br>Hole pattern 1-5/16&#34; Wd X 1-3/4&#34; Lg<br>U.S. Pat. No. 9,671,060 B1<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>	34.95	Inactive		
GTTL90-08	B014I146WO	Yak Attack GTTL90 GearTrac Top Loading Mount, 8" - GTTL90-08	The future of Yakattack GearTrac has arrived! This GearTrac is a top loading version of our popular GT90. Instead of having to slide your accessory in from the ends of the GearTrac you are able to drop each accessory in from the top. This makes it very easy to adjust positioning while on the water when using multiple kayak fishing accessories on a single piece of GearTrac . This medium heavy duty surface mount track provides a platform that's not only adjustable, but fully configurable, enabling unparalleled versatility for accessory mounting! Includes #8-32 socket drive button head stainless steel screws plus nuts and washers. The optional FullBack backing plate provides easier installation and increased security.<br><br>Not intended for use with the RAM Mounts Quick Release Track Base.<br>3/32 hex wrench not included.<br>Designed for harsh marine environments<br>Compatible with 1/2&#34; wide track hardware<br>Hole spacing 1-3/4&#34;<br>Top loading for easy adjustment of multiple accessories<br>0.9&#34; wide<br>U.S. Pat. No. 9,671,060 B1<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>	19.95	Inactive		
GTTL90-16	B014I246JQ	Yak Attack GTTL90 GearTrac Top Loading Mount, 16" - GTTL90-16	The future of Yakattack GearTrac has arrived! This GearTrac is a top loading version of our popular GT90. Instead of having to slide your accessory in from the ends of the GearTrac you are able to drop each accessory in from the top. This makes it very easy to adjust positioning while on the water when using multiple kayak fishing accessories on a single piece of GearTrac . This medium heavy duty surface mount track provides a platform that's not only adjustable, but fully configurable, enabling unparalleled versatility for accessory mounting! Includes #8-32 socket drive button head stainless steel screws plus nuts and washers. The optional FullBack backing plate provides easier installation and increased security.<br><br>Not intended for use with the RAM Mounts Quick Release Track Base.<br>3/32 hex wrench not included.<br>Designed for harsh marine environments<br>Compatible with 1/2&#34; wide track hardware<br>Hole spacing 1-3/4&#34;<br>Top loading for easy adjustment of multiple accessories<br>0.9&#34; wide<br>U.S. Pat. No. 9,671,060 B1<br>Made in the USA<br>Covered by our Built for Life Guarantee<br>	29.95	Inactive		
HANDC	B00FA3RQBS	YakGear HAND Handle Kit		11.99	Inactive		
HRJ70HS	B07YZS5CGT	Fishing Rod Jigging Series Sections 1 Line Wt. 50-80 Braid		99.99	Inactive		
HRX70HB	B08D1LB8YR	Daiwa HRX70HB Harrier-X Jigging Series, Sections= 1, Line Wt.= 65-120, Lure Weight= 100-250G		139.99	Inactive		
HRX70MB	B08D1GYKMF	Daiwa HRX70MB Harrier-X Jigging Series, Sections= 1, Line Wt.= 30-65, Lure Weight= 50-160G		129.99	Inactive		
HY20-SG	B0176UC0JA	Maxell Hybrid Conventional Star Drag Jigging Reel HY20-S SILVER	The Maxel Hybrid Star Drag Reel is the future of star drag reels! Fishing reels are getting lighter and more powerful and this reel hits on both notes. It is constructed of aluminum and weighs just 13 ozs while delivering 28 lbs of fish stopping power with its top of the line carbon drag system. The Maxel Hybrid's most striking feature is its thumb bar design that allows you to easily engage the reel. This is not something you normally see on this powerful of a reel, and anglers love thumb bars! With stainless steel gears, seven shielded stainless steel ball bearings and a clutch bearing instant anti-reverse, the Maxel Hybrid Star Drag Reel is corrosion resistant and won't fail under pressure. Its 5:1 gear ratio combined with the torque it generates will allow you to reel in big fish. It's also a great casting reel! If you are in the market for a modern star drag reel, and want a reel that you can hand down to your kids after a generation of use, this is it! Maxel Hybrid Star Drag Reels are perfect for fishing braided lines. They are available in black/gunsmoke and silver/gunsmoke. You can also get a left handed model in silver.	340	Inactive		
IMX-PRO 843C MF	B07SBJ5X6H	G. Loomis IMX-PRO 843C MF		405	Inactive	405.0	405.0
IMX-PRO 844S MF	B07SBGN7X5	G. Loomis IMX-PRO 844S MF		420	Inactive	419.0	420.0
LEXA-WN400PWR-P	B075G1H1H2	Daiwa LEXA-WN400PWR-P Lexa Type WN Casting Reel, 400, 5.1: Gear Ratio, 27.10" Retrieve Rate, 25 lb Max Drag, Right Hand, Clam		229	Inactive		
LNL-1003	B07G7CDY39	YakAttack 8" Extension Arm for LockNLoad Track Mounted Accessories - Fits Rod Holders, Fish Finder Mounts and More		16.95	Inactive		
LPA-1005	B072KF2TBN	YakAttack Vertical Tie Down, Leash Plug Adapter Mount for Stand Up Paddleboards, 2 Pack		34.95	Inactive		
